gene_idx,pcc,spearman,mae,rmse
54,0.011737536219302224,0.019732636309366062,0.07823226,0.93287545
55,0.24919723036311256,0.18860834979982422,0.22456372,0.9889016
56,0.26070889063044494,0.2236900142498314,0.36576274,0.99952424
57,0.08011919253391593,0.07728320643407306,0.16692205,1.0173265
58,0.24267015856528357,0.16420734094415973,0.23984393,0.9366086
59,0.055420231618519174,0.0484721607096205,0.08636802,1.0041658
60,0.3048625288273256,0.2893216716327328,0.7403344,0.99534625
61,0.20642073223442803,0.13897378947981934,0.3506524,1.0031296
62,0.2078028464804593,0.15968697783481248,0.23716564,0.96492845
63,0.014126896912407972,0.015603780119347394,0.11602549,1.0756905
64,0.35329110028925076,0.2839447905658276,0.31251293,0.9277155
65,0.22944209067601537,0.19497675704768266,0.48381862,0.98624116
66,0.19466641203112225,0.12733208368059143,0.22505814,1.0215609
67,0.40083486805284646,0.3270906239759785,0.3473163,0.9186841
68,0.3426674143889616,0.32739115058406737,0.3931629,0.954043
69,0.14913222132756593,0.16763334136892852,0.4174708,1.0086901
70,0.20890058500339723,0.18311117160053395,0.38656992,0.9837876
71,0.5254592083616385,0.4652064035050118,0.56928974,0.8465128
72,0.41177347589624685,0.33001365421789125,0.34658793,0.9384118
73,0.419363589869728,0.35082624957280845,0.34519863,0.9652281
74,0.16595690807912694,0.1852047150757533,0.40473726,0.9873739
75,0.16964174663442505,0.14652708586740232,0.1893283,0.9562553
76,0.2787973202206235,0.21751764887211988,0.25700915,0.9839979
77,0.24816848164174546,0.2959552753852865,0.75772804,0.9850144
78,0.3307657390582352,0.2602004157544786,0.2814671,0.9606678
79,0.28535295322281856,0.24697871842072222,0.5544006,0.9597541
80,0.40149139796555755,0.35502965351685395,0.39800635,0.9460112
81,0.040265235383891554,0.03964384850183762,0.07947441,0.9664971
82,0.44159315584138215,0.3957536012760464,0.45146853,0.9173578
83,0.08534413288035048,0.0913124855946218,0.20866518,0.99586755
84,0.11663131540898396,0.1252631124137641,0.32063323,0.98516405
85,0.35753455376125104,0.28146797193817363,0.34106785,0.9469199
86,0.20696632421254996,0.1686699930038075,0.22206804,0.94305336
87,0.2122211562479946,0.23150444393761882,0.5943113,0.9954319
88,0.17927000603393684,0.12301976290846421,0.21675459,0.969249
89,0.3911268354206486,0.15226928138158186,0.20671767,0.92942214
90,0.4591601408025695,0.19307570144008168,0.23125336,0.90078926
91,0.14286681985835023,0.11743103825706623,0.23133303,1.0328526
92,0.1368895668546509,0.0643483620380556,0.15762983,1.0036823
93,0.09775652964425617,0.08408270736578784,0.2006272,1.0318627
94,0.539324044492343,0.321425348123786,0.31009063,0.85787624
95,0.07547762164148612,0.02995144828459952,0.16656272,0.8773102
96,0.32227476087323625,0.3305807242082514,0.7003351,0.9483824
97,0.1898000306601733,0.16610663860316952,0.50145125,1.0305083
98,0.2206346526222045,0.12313537866247179,0.2000128,0.9693339
99,0.5290929921589437,0.21182557014349165,0.18311772,0.95625883
100,0.009470403016257437,0.010201467891681573,0.041959297,1.06905
101,0.10618588977059122,0.04313138442508401,0.10297135,1.0237758
102,0.09693377070920071,0.06236880652874143,0.29016283,0.99614197
103,0.03409065227817189,0.03054323698434648,0.06944335,0.94912726
104,0.3533767371935712,0.13719721315072936,0.22099473,0.9041743
105,0.2686154346347321,0.20463071840955838,0.4862353,0.94140124
106,0.01677068939276603,0.027041567791102145,0.11353856,0.8947492
107,0.1564607076374966,0.12440555090824433,0.23183429,0.9847845
108,0.11293506764883907,0.13974982240063244,0.4160299,0.98051935
109,0.2391896955789844,0.19740218384962255,0.5207102,0.99320465
110,0.46544554325212123,0.45732300514951923,0.7502044,0.95964473
111,0.3654179235193991,0.33142903431386644,0.74495953,0.95408195
112,0.27526554702069694,0.3073570510688351,0.44874555,0.9711601
113,0.10257463464459113,0.0664646138493343,0.15018065,1.1083199
114,0.08496899174403447,0.07987674460829439,0.14040819,1.0380602
115,0.2132681780729197,0.19552395896913566,0.47765508,1.0416719
116,0.1711986220085243,0.13072083853760258,0.28230914,1.0182422
117,0.23565021394158087,0.288944733432683,0.49017477,0.9781097
118,0.08696811343495368,0.09010703800965712,0.2309813,0.9961082
119,0.2886836910701594,0.2274042504331843,0.30160916,0.9391402
120,0.2997097959560204,0.27512203126030366,0.5575154,0.9684158
121,0.07832312669252246,0.09223675270507818,0.43315148,0.9809703
122,0.06791136858243899,0.06610576813478326,0.21316943,0.96767133
123,0.35585273761362884,0.3017810737728353,0.6010066,0.93557054
124,0.08347355452839311,0.05980156270319846,0.2039528,1.0711452
125,0.403664774294949,0.29320387449779745,0.5187161,0.9283656
126,0.4945728902648557,0.26371628098667477,0.36154625,0.8697409
127,0.10370070498033335,0.08207958846566407,0.21261474,0.9821502
128,0.1317806487916439,0.13289371337264322,0.35296682,0.9716113
129,0.29791655163407516,0.20478987885121686,0.36179578,0.99596065
130,0.26699972952400397,0.19863640301035995,0.3520306,0.98015344
131,0.050326973607747495,0.05768645095211686,0.12272839,1.1039565
132,0.40616620143434257,0.40385102204665924,0.5466952,0.9319485
133,0.15544793109092847,0.08168923416352139,0.13236526,1.0535978
134,0.32321726072890133,0.2600845247434905,0.38923958,0.98336834
135,0.25507872477530397,0.2549234057309067,0.58445424,0.97282577
136,0.39906836192923145,0.3128388806919449,0.5797137,0.9256628
137,0.22436830122473728,0.08625773489631107,0.16819498,1.0431339
138,0.31876740024686195,0.22137861726007632,0.33580297,0.93984294
139,0.8092158438465582,0.6755989140509914,0.5277521,0.79770875
140,0.5983275250204768,0.30985309509679854,0.28439692,0.8513285
141,0.17230438793832853,0.11850867768027702,0.3037361,0.994841
142,0.13854413791611506,0.16095049195456093,0.4725762,0.989734
143,0.382028744043359,0.24991681366432306,0.37368086,0.93923616
144,0.6139846388828936,0.29183771480784704,0.29831973,0.8020033
145,0.5539072658729871,0.24746335650286452,0.22895084,0.8621305
146,0.061205505015143914,0.060060614489423875,0.115040116,0.9319648
147,0.04097874601628311,0.03278785486346493,0.08436265,1.0725732
148,0.1664279912460881,0.1674642746372272,0.74330986,0.99147195
149,0.08248382797851679,0.1258014541815268,0.7123492,0.98661554
150,0.6971888720730147,0.3475657315888943,0.29799533,0.76858103
151,0.0528472196366275,0.06696784452731067,0.3634006,0.98012346
